Name,Ash Name,Icon,Upgrade,Info 1,Info 2,Caption,FP Cost,HP Cost,HP,Defense,Standard Negation,Slash Negation,Strike Negation,Pierce Negation,Magic Negation,Fire Negation,Lightning Negation,Holy Negation,Poison,Rot,Blood,Frost,Sleep,Madness,Death Blight,Upgrade Type,Upgrade Cost,Drop Type,Achievement,NPC ID,ReinforcementSpEffect ID,ID,Ash ID,Icon ID,Sort Group ID,Sort ID
Glintstone Sorcerer Ashes +4,Glintstone Sorcerer Ashes,#REF!,4,Summons glintstone sorcerer spirit,Glintstone Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a glintstone sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
A scholar of the Olivinus Conspectus, who has mastered the use of the Glintstone Stars sorcery.",49,-,"1,879",109,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,237,IMMUNE,IMMUNE,Ashes,1326,1,No,137021000,290004,218004,218,126,20,56404
Glintstone Sorcerer Ashes +5,Glintstone Sorcerer Ashes,#REF!,5,Summons glintstone sorcerer spirit,Glintstone Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a glintstone sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
A scholar of the Olivinus Conspectus, who has mastered the use of the Glintstone Stars sorcery.",49,-,"2,099",110,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,239,IMMUNE,IMMUNE,Ashes,1530,1,No,137021000,290005,218005,218,126,20,56405
Glintstone Sorcerer Ashes +6,Glintstone Sorcerer Ashes,#REF!,6,Summons glintstone sorcerer spirit,Glintstone Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a glintstone sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
A scholar of the Olivinus Conspectus, who has mastered the use of the Glintstone Stars sorcery.",49,-,"2,538",111,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,241,IMMUNE,IMMUNE,Ashes,1734,1,No,137021000,290006,218006,218,126,20,56406
Glintstone Sorcerer Ashes +7,Glintstone Sorcerer Ashes,#REF!,7,Summons glintstone sorcerer spirit,Glintstone Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a glintstone sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
A scholar of the Olivinus Conspectus, who has mastered the use of the Glintstone Stars sorcery.",49,-,"3,222",114,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,245,IMMUNE,IMMUNE,Ashes,1938,1,No,137021000,290007,218007,218,126,20,56407
Glintstone Sorcerer Ashes +8,Glintstone Sorcerer Ashes,#REF!,8,Summons glintstone sorcerer spirit,Glintstone Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a glintstone sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
A scholar of the Olivinus Conspectus, who has mastered the use of the Glintstone Stars sorcery.",49,-,"4,283",117,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,249,IMMUNE,IMMUNE,Ashes,2142,1,No,137021000,290008,218008,218,126,20,56408
Glintstone Sorcerer Ashes +9,Glintstone Sorcerer Ashes,#REF!,9,Summons glintstone sorcerer spirit,Glintstone Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a glintstone sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
A scholar of the Olivinus Conspectus, who has mastered the use of the Glintstone Stars sorcery.",49,-,"5,126",118,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,251,IMMUNE,IMMUNE,Ashes,2550,1,No,137021000,290009,218009,218,126,20,56409
Glintstone Sorcerer Ashes +10,Glintstone Sorcerer Ashes,#REF!,10,Summons glintstone sorcerer spirit,Glintstone Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a glintstone sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
A scholar of the Olivinus Conspectus, who has mastered the use of the Glintstone Stars sorcery.",49,-,"5,369",120,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,267,IMMUNE,IMMUNE,Ashes,0,1,No,137021000,290010,218010,218,126,20,56410
Twinsage Sorcerer Ashes,Twinsage Sorcerer Ashes,#REF!,0,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,852,100,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,224,IMMUNE,IMMUNE,Ashes,870,1,No,137023000,290000,219000,219,127,20,56500
Twinsage Sorcerer Ashes +1,Twinsage Sorcerer Ashes,#REF!,1,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"1,091",102,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,227,IMMUNE,IMMUNE,Ashes,1218,1,No,137023000,290001,219001,219,127,20,56501
Twinsage Sorcerer Ashes +2,Twinsage Sorcerer Ashes,#REF!,2,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"1,545",105,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,231,IMMUNE,IMMUNE,Ashes,1566,1,No,137023000,290002,219002,219,127,20,56502
Twinsage Sorcerer Ashes +3,Twinsage Sorcerer Ashes,#REF!,3,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"1,931",107,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,235,IMMUNE,IMMUNE,Ashes,1914,1,No,137023000,290003,219003,219,127,20,56503
Twinsage Sorcerer Ashes +4,Twinsage Sorcerer Ashes,#REF!,4,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"2,050",109,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,237,IMMUNE,IMMUNE,Ashes,2262,1,No,137023000,290004,219004,219,127,20,56504
Twinsage Sorcerer Ashes +5,Twinsage Sorcerer Ashes,#REF!,5,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"2,290",110,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,239,IMMUNE,IMMUNE,Ashes,2610,1,No,137023000,290005,219005,219,127,20,56505
Twinsage Sorcerer Ashes +6,Twinsage Sorcerer Ashes,#REF!,6,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"2,769",111,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,241,IMMUNE,IMMUNE,Ashes,2958,1,No,137023000,290006,219006,219,127,20,56506
Twinsage Sorcerer Ashes +7,Twinsage Sorcerer Ashes,#REF!,7,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"3,515",114,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,245,IMMUNE,IMMUNE,Ashes,3306,1,No,137023000,290007,219007,219,127,20,56507
Twinsage Sorcerer Ashes +8,Twinsage Sorcerer Ashes,#REF!,8,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"4,672",117,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,249,IMMUNE,IMMUNE,Ashes,3654,1,No,137023000,290008,219008,219,127,20,56508
Twinsage Sorcerer Ashes +9,Twinsage Sorcerer Ashes,#REF!,9,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"5,592",118,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,251,IMMUNE,IMMUNE,Ashes,4350,1,No,137023000,290009,219009,219,127,20,56509
Twinsage Sorcerer Ashes +10,Twinsage Sorcerer Ashes,#REF!,10,Summons Twinsage sorcerer spirit,Twinsage Sorcerer,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Twinsage sorcerer.

Spirit of a Raya Lucaria sorcerer wearing a stone crown.
Those who study the Twinsage Conspectus are the academy's elite, capable of mastering the Glintstone Cometshard and Crystal Burst sorceries.",89,-,"5,858",120,-10,-10,0,-10,40,20,20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,267,IMMUNE,IMMUNE,Ashes,0,1,No,137023000,290010,219010,219,127,20,56510
Godrick Soldier Ashes,Godrick Soldier Ashes,#REF!,0,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal capital of the Erdtree.",54,-,710,100,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,224,IMMUNE,IMMUNE,Ashes,600,1,No,143111300,290000,250000,250,457,20,56600
Godrick Soldier Ashes +1,Godrick Soldier Ashes,#REF!,1,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,910,102,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,227,IMMUNE,IMMUNE,Ashes,840,1,No,143111300,290001,250001,250,457,20,56601
Godrick Soldier Ashes +2,Godrick Soldier Ashes,#REF!,2,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"1,287",105,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,231,IMMUNE,IMMUNE,Ashes,1080,1,No,143111300,290002,250002,250,457,20,56602
Godrick Soldier Ashes +3,Godrick Soldier Ashes,#REF!,3,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"1,609",107,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,235,IMMUNE,IMMUNE,Ashes,1320,1,No,143111300,290003,250003,250,457,20,56603
Godrick Soldier Ashes +4,Godrick Soldier Ashes,#REF!,4,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"1,708",109,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,237,IMMUNE,IMMUNE,Ashes,1560,1,No,143111300,290004,250004,250,457,20,56604
Godrick Soldier Ashes +5,Godrick Soldier Ashes,#REF!,5,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"1,908",110,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,239,IMMUNE,IMMUNE,Ashes,1800,1,No,143111300,290005,250005,250,457,20,56605
Godrick Soldier Ashes +6,Godrick Soldier Ashes,#REF!,6,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"2,308",111,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,241,IMMUNE,IMMUNE,Ashes,2040,1,No,143111300,290006,250006,250,457,20,56606
Godrick Soldier Ashes +7,Godrick Soldier Ashes,#REF!,7,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"2,929",114,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,245,IMMUNE,IMMUNE,Ashes,2280,1,No,143111300,290007,250007,250,457,20,56607
Godrick Soldier Ashes +8,Godrick Soldier Ashes,#REF!,8,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"3,894",117,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,249,IMMUNE,IMMUNE,Ashes,2520,1,No,143111300,290008,250008,250,457,20,56608
Godrick Soldier Ashes +9,Godrick Soldier Ashes,#REF!,9,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"4,660",118,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,251,IMMUNE,IMMUNE,Ashes,3000,1,No,143111300,290009,250009,250,457,20,56609
Godrick Soldier Ashes +10,Godrick Soldier Ashes,#REF!,10,Summons two Godrick soldier spirits,Godrick Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two of Godrick's soldiers.

A duo of spirits, consisting of a wielder of devastating charged hammer attacks in the vanguard and a crossbowman bringing up the rear.
The soldiers who serve Godrick the Grafted are what remains of the army that fled the royal city of the Erdtree.",54,-,"4,881",120,0,10,0,-10,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,267,IMMUNE,IMMUNE,Ashes,0,1,No,143111300,290010,250010,250,457,20,56610
Raya Lucaria Soldier Ashes,Raya Lucaria Soldier Ashes,#REF!,0,Summons three Raya Lucaria soldier spirits,Raya Lucaria Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of three Raya Lucaria soldiers.

A trio of spirits, consisting of two disposable foot soldiers and their superior.
The soldiers of Raya Lucaria were also known as the Cuckoos. They were given free rein by the academy to wage war as they pleased, and they were infamous for their rapacious ways.",59,-,582,100,0,10,0,-10,20,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,224,IMMUNE,IMMUNE,Ashes,635,1,No,143122000,290000,251000,251,458,20,56700
Raya Lucaria Soldier Ashes +1,Raya Lucaria Soldier Ashes,#REF!,1,Summons three Raya Lucaria soldier spirits,Raya Lucaria Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of three Raya Lucaria soldiers.

A trio of spirits, consisting of two disposable foot soldiers and their superior.
The soldiers of Raya Lucaria were also known as the Cuckoos. They were given free rein by the academy to wage war as they pleased, and they were infamous for their rapacious ways.",59,-,746,102,0,10,0,-10,20,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,227,IMMUNE,IMMUNE,Ashes,889,1,No,143122000,290001,251001,251,458,20,56701
Raya Lucaria Soldier Ashes +2,Raya Lucaria Soldier Ashes,#REF!,2,Summons three Raya Lucaria soldier spirits,Raya Lucaria Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of three Raya Lucaria soldiers.

A trio of spirits, consisting of two disposable foot soldiers and their superior.
The soldiers of Raya Lucaria were also known as the Cuckoos. They were given free rein by the academy to wage war as they pleased, and they were infamous for their rapacious ways.",59,-,"1,055",105,0,10,0,-10,20,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,231,IMMUNE,IMMUNE,Ashes,1143,1,No,143122000,290002,251002,251,458,20,56702
Raya Lucaria Soldier Ashes +3,Raya Lucaria Soldier Ashes,#REF!,3,Summons three Raya Lucaria soldier spirits,Raya Lucaria Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of three Raya Lucaria soldiers.

A trio of spirits, consisting of two disposable foot soldiers and their superior.
The soldiers of Raya Lucaria were also known as the Cuckoos. They were given free rein by the academy to wage war as they pleased, and they were infamous for their rapacious ways.",59,-,"1,319",107,0,10,0,-10,20,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,235,IMMUNE,IMMUNE,Ashes,1397,1,No,143122000,290003,251003,251,458,20,56703
